2.450590733380519637e-01,1.865193370165745823e-01,7.266746411483255841e-01,4.800955303107088401e-01,4.864787568718421662e-01,4.310086881079063237e-01,1.128720499307473007e-01,3.086610240148233153e-01,5.414094020089125214e-01,3.129987663273282039e-01,2.490863682744892116e-01,5.253847740870640770e-01,2.470645585778008246e-01,1.459922666945344394e-01,8.896608732957336230e-01,5.785984677135405096e-01,2.834024330588056917e-01,3.326388515025728299e-01,2.868401566988237339e-01,2.999387350523692874e-01,4.957083464327916023e-01,5.174307933375892343e-01,2.124952362220206004e-01,5.685916256095566723e-01,5.675744776798475888e-01,2.310995884228522201e-01,4.283217809643206087e-01,5.899448467923235073e-01,6.398449999999999971e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
5.211048801292172961e-01,3.171270718232043762e-01,8.825102529049897448e-01,8.219359915027630858e-01,4.363818360926626783e-01,8.313602559400170566e-01,8.435232783189955397e-02,7.133291358328277543e-01,6.687837054173654261e-01,1.288406302089709077e-01,2.517315483970521406e-01,4.548174128326794019e-01,4.830382628836784598e-01,1.730588358240150448e-01,8.868880076175322813e-01,6.516864681491719713e-01,3.928339441374831265e-01,3.244636384155061282e-01,2.097037835522206628e-01,2.696481785268861064e-01,4.102675812798802779e-01,6.092173988741220736e-01,1.700308951293089121e-01,6.394324668287953983e-01,7.936085487773943958e-01,3.163169421140363258e-01,5.532450817530130127e-01,7.086603760375259631e-01,8.229969999999998675e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
5.044481951325747726e-01,2.990055248618784245e-01,7.791353383458647919e-01,6.727652617312560590e-01,4.658552861546283452e-01,7.366281590755625608e-01,4.440518044655602514e-01,6.903362840209823492e-01,8.035076892542708515e-01,1.358396037179692151e-01,3.664271886643655773e-01,2.188446461728901227e-01,4.373786585589215514e-01,1.702372243703626220e-01,9.552260670301042644e-01,4.994468245368612891e-01,3.682226802139553778e-01,2.124419071185869590e-01,1.893544925003524670e-01,1.937987349772559154e-01,3.062007415196816851e-01,7.155199930358075999e-01,2.130085288421296186e-01,7.399562337504153042e-01,7.792626115806297049e-01,2.977323268403315182e-01,5.435173769042415115e-01,7.798056802358596107e-01,7.969500000000000473e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.351481824286310807e-01,7.226519337016572286e-02,9.882262474367742300e-01,7.480346624120757237e-01,8.806762210429311954e-01,5.598188368432082118e-01,2.073072989015680712e-01,3.074730717835985061e-01,5.489056108762863095e-01,2.970589620198328951e-01,4.929416073575253465e-01,5.229213946771191779e-01,8.717140949090837476e-02,3.992057686278607798e-02,8.804214755830863659e-01,3.136039080433244974e-01,5.849285078468954291e-01,9.367892925639975665e-02,8.914157616841911214e-02,9.207837363321035029e-02,1.577314809795865025e-01,8.657492310370844546e-01,2.687298626675789781e-01,8.497498771436853282e-01,5.855763539657677930e-01,1.053958757577252436e-01,8.895036337870242393e-01,8.746209675537334194e-01,7.662210000000000409e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.765702981797063309e-01,3.686187845303867117e-01,5.274521531100475613e-01,6.554661030746806727e-01,2.400854809495059083e-01,3.220769216592165862e-01,1.827700880910634873e-01,3.350287722446133598e-01,3.551120593680513471e-01,5.387062446438828367e-01,2.916108271094751125e-01,6.686651537033214687e-01,5.404649930823050008e-01,4.418434528163862618e-01,8.372380165116304340e-01,8.036084104163259134e-01,8.036952982782541444e-02,6.315183588159973826e-01,6.182924258044274479e-01,6.323314882620769684e-01,7.444704476220417311e-01,2.309326214381056674e-01,3.989942383986477825e-01,3.727145575282571066e-01,3.513345385584809577e-01,3.392653700488354462e-01,7.080468265233641478e-01,3.122978428794798145e-01,4.380870000000000042e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.451697791328650622e-01,3.352486187845303278e-01,6.033321941216680528e-01,8.255227004077740904e-01,2.617258254154882779e-01,2.806192586682407231e-01,3.054952959756537800e-01,2.701314095505330526e-01,2.961037390336255237e-01,6.813282228521382322e-01,5.618496193271607098e-01,7.315452857437585443e-01,5.444634489288139312e-01,3.953391158950778639e-01,8.438615032071070665e-01,9.416880994611716016e-01,1.028235992269384835e-01,7.311705695027225227e-01,7.739083378907740673e-01,7.344271038856573508e-01,7.240291946272344736e-01,2.309413266786604080e-01,4.977402527953411759e-01,3.878269343044236095e-01,2.322729231004617700e-01,2.612004337228773232e-01,4.059699327579597838e-01,2.461933396084045045e-01,4.479659999999999753e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.523021360773851168e-02,0.000000000000000000e+00,9.942925495557077831e-01,7.041681572468940775e-01,9.832295274714800692e-01,3.364877225486564982e-01,6.094071381381593877e-02,2.986984699736499049e-01,3.101727950183431615e-01,5.383483853955757237e-01,3.979128739894194355e-01,6.361914586342058975e-01,1.268291033483896768e-02,2.403594942000208956e-02,8.357731063420144046e-01,7.679973797157514381e-01,4.398832388391247794e-01,4.740366940414880714e-01,4.280423316447029003e-01,4.344152843093741501e-01,6.122646162852465324e-01,4.360962799605361262e-01,5.889213537330786341e-01,3.870750956599167125e-01,3.488261133904807521e-01,3.534395382153510123e-02,8.859222267119321037e-01,4.517973411330911127e-01,5.312500000000000000e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.070742817734705477e-01,3.193370165745855749e-01,8.498718386876280562e-01,8.255620038002684513e-01,3.368870952365821125e-01,4.044666350794801635e-01,1.516770891402243610e-02,3.491961055537650127e-01,2.460538108248077060e-01,5.080885607466074649e-01,9.441567186312313509e-02,8.323622859500718896e-01,4.482384533668463122e-01,1.100428466924443516e-01,9.451181868597555713e-01,7.440587257082451611e-01,6.886903664022968607e-01,4.108664116522484089e-01,2.358446477810892394e-01,3.246732597281953847e-01,4.983928319764101555e-01,5.338329174162844692e-01,7.684092619121292433e-02,5.763536245763027921e-01,3.813470605524976742e-01,2.638175948836379292e-01,8.415800095089753796e-01,5.304089427542376667e-01,1.117510000000000003e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.582893232427723285e-01,3.299447513812154287e-01,8.629101161995897940e-01,7.729795290463716828e-01,3.585671613333757390e-01,7.446792852989310152e-01,4.266988665623239196e-02,5.543562042026486392e-01,5.665169337257295323e-01,1.663216777948336444e-01,1.756127759539166111e-01,5.420631318341242455e-01,3.824062307156925744e-01,1.882119343714076798e-01,7.219914407391514466e-01,4.791168656458636432e-01,2.797215695394510426e-01,1.833050034135755291e-01,8.935602266984390973e-02,1.362335888442539056e-01,2.670460089112453028e-01,7.663876153444373340e-01,1.214259768502599784e-01,7.595670417459459145e-01,7.439815914608857161e-01,3.624456184910309076e-01,8.705685699583146642e-01,8.159998755357794620e-01,7.981350000000000389e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.137747046333097478e-01,1.995580110497237047e-01,5.634996582364997231e-01,4.922784398340305234e-01,3.911865645555944182e-01,7.817887966798658939e-02,1.091229440444188431e-01,1.673429229382766559e-01,7.675764351258895779e-02,8.893480369536761465e-01,1.920880328431410211e-01,8.996286362698571182e-01,4.306384849261877257e-01,8.053088096979830190e-01,6.184432190354614001e-01,8.633861660351618283e-01,6.303178052751025329e-03,7.229429699851931401e-01,7.412858204985320887e-01,7.329547399587452716e-01,7.496273429962163615e-01,1.720677848064534610e-01,7.524076939686004106e-01,3.686193470344374390e-01,7.617881890619782048e-02,1.129529088967933803e-01,3.340470820914680505e-01,1.107078124635358929e-01,1.647160000000000013e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
5.543129888749750434e-01,2.523756906077347928e-01,9.059125085440875580e-01,4.427892428473534370e-01,6.676888366328769253e-01,5.892903066015180435e-01,1.313381403852049156e-01,5.179594888541914077e-01,6.570094863596752655e-01,1.584996280147287218e-01,2.036209552453873139e-01,4.587538683721890109e-01,4.552294110519686798e-01,1.751489183822760864e-01,8.640144816833910113e-01,3.454239954115954081e-01,3.656244236120578806e-01,1.252270686958878998e-01,1.073490894008695823e-01,1.090638450946534721e-01,2.030621564779983568e-01,8.126893389820668556e-01,1.139240850088102802e-01,8.374096428556430105e-01,7.529462923221251769e-01,2.000500588112181233e-01,7.992086598446099810e-01,8.482376644289034706e-01,6.908630000000000049e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.367361753870166063e-01,2.428729281767955661e-01,5.705997949418999404e-01,4.696653281416722781e-01,3.162397915408815541e-01,1.940118418945249723e-01,1.799143370811071563e-01,1.899193159058073788e-01,2.827246846925072221e-01,6.488251857572018277e-01,2.807618896117242691e-01,6.780111409119036203e-01,3.784556774409882918e-01,2.226982965827150329e-01,8.676035115989488844e-01,7.788559148713571911e-01,2.105630357901827621e-01,6.334428024805131008e-01,6.439415612259451471e-01,6.481631696391083608e-01,7.871410296716280230e-01,2.043468167837036997e-01,3.087392615050227329e-01,3.285786889446118408e-01,2.578202067135603182e-01,2.332648235021387850e-01,1.282456861370420975e-01,2.449611438261857232e-01,5.631030000000000202e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.974592112665831956e-01,3.502762430939226346e-01,3.874060150375937539e-01,3.729537209383886331e-01,1.351568209984429225e-01,1.281968444630699477e-01,9.182909099370807626e-02,1.146779968693353025e-01,1.896186539230856338e-01,7.182084435947901913e-01,1.799831280905011544e-01,8.255456983701252582e-01,3.060269888725143383e-01,4.702685756087364721e-01,4.022852598646005085e-01,7.180769368762451865e-01,3.490003929462143217e-02,5.325834183425584012e-01,5.280128435103458306e-01,4.997527839354256596e-01,7.533010634953328788e-01,2.868913585978758451e-01,5.346640460187166433e-01,3.707446562753320407e-01,2.009739776053599547e-01,4.193792932696130404e-01,3.964782254824423813e-01,2.691725463045794298e-01,3.989550000000000041e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.413531514854540094e-01,4.267403314917126989e-01,7.039559125085439462e-01,7.898086370447929827e-01,2.140995900727701018e-01,3.222798391093050774e-01,6.969245524878871223e-02,3.649447456706519377e-01,2.278447449784936074e-01,6.039760045956661383e-01,2.134845128468315090e-01,8.193728079224262828e-01,6.745752873449858411e-01,5.519908036367435766e-01,7.335433037909786513e-01,9.244287723899529130e-01,6.214163706204541004e-02,7.521175298981481738e-01,5.763173843864707324e-01,6.655133622295638096e-01,7.987482790022005785e-01,1.996126167953107267e-01,3.665544086852772221e-01,2.975726952365351785e-01,2.966746254474297295e-01,3.467534653110685983e-01,5.488912143283911638e-01,2.646840553554619113e-01,4.046739999999999782e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.144407542512840270e-01,6.895027624309392478e-02,9.645420369104580338e-01,7.277110909067536770e-01,8.145714830468080425e-01,4.669911399017548370e-01,2.166841864046158972e-01,4.088364002698512412e-01,5.049966972955036715e-01,3.837908595214102880e-01,4.758420679153546606e-01,5.694450175366205791e-01,8.447477647814655155e-02,7.064479046922353400e-02,9.145538825351313683e-01,5.102850898414031944e-01,3.419113224644945714e-01,2.040485397380676358e-01,1.694539769084196790e-01,1.821864113810863217e-01,2.792630606116452974e-01,7.404822703267366357e-01,3.357496678565587422e-01,7.605750935598090123e-01,4.939987035105872781e-01,1.007887529430953610e-01,6.164106956402614079e-01,7.463434745742932863e-01,5.871830000000000105e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.251683272535889013e-01,1.801104972375690561e-01,4.723769651401230618e-01,6.172069043004271283e-01,4.744351584098636110e-01,1.572133816048433830e-01,1.040798900050485115e-01,1.541694576961687713e-01,1.466912482982543064e-01,7.938787233842183877e-01,3.546272067067572364e-01,8.778007014648228079e-01,4.169468027851118697e-01,2.286550318737589904e-01,9.046552752461569646e-01,9.389469780293560053e-01,2.201140345953054578e-01,7.801043485741331329e-01,7.831702073800144159e-01,7.945083239732906311e-01,7.659741118567261475e-01,1.746619464917879005e-01,3.428800673469664106e-01,3.773473956561370635e-01,1.458691512020712233e-01,1.058942109981145241e-01,1.391902174976659412e-01,1.562383800981711479e-01,4.523479999999999723e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.799967332716284618e-01,1.062983425414364552e-01,9.391917293233080777e-01,6.110972535237222392e-01,7.545679875432965700e-01,2.690421821695116456e-01,4.524028008648241228e-02,1.299484836148337152e-01,2.619106688209189571e-01,5.953101603774473283e-01,9.969133177302316740e-02,8.013699195378580775e-01,2.211098180547610703e-01,7.754206291148499353e-02,8.935533488892843934e-01,7.836975321997662336e-01,5.824024250394951308e-01,4.860757763927251451e-01,3.468260448882112268e-01,3.919054637653360817e-01,5.744460284249210957e-01,4.458882247112760933e-01,7.992760608925118804e-02,5.403997765485146765e-01,3.039261081562067979e-01,6.797882931319620958e-02,4.625633020319966926e-01,4.267255797310016696e-01,6.796879999999999589e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.774686484818786880e-01,1.551381215469612718e-01,8.709671907040323902e-01,5.786861084163585911e-01,6.952715370682258644e-01,5.304013226568791151e-01,1.477331246477925908e-01,3.798922195780555233e-01,5.593122311707078298e-01,2.596928060873741062e-01,2.851516273388918776e-01,5.360841757788321615e-01,2.370980058441137517e-01,1.048176402967917198e-01,8.131297805773836096e-01,4.767197201782147342e-01,4.307572634904851538e-01,2.074362492733434205e-01,1.861949500814575331e-01,1.828294300024445873e-01,2.963842784818360165e-01,7.116548662294701622e-01,1.687393672124793409e-01,7.675096499960103458e-01,6.291154479531976262e-01,1.618062084190268757e-01,4.409919726288864528e-01,7.484967055876655673e-01,7.058119999999999949e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.060797444692474001e-01,1.940331491712706802e-01,4.317327409432674123e-01,4.613078368456380307e-01,3.948409545902317186e-01,2.072038309123598876e-01,5.062347671864582399e-02,1.225874618137796357e-01,2.637666957139268575e-01,6.204299961388870521e-01,1.706490736529350238e-01,7.779574994842168856e-01,3.291808378441588578e-01,2.562441216428048563e-01,7.726668689637850029e-01,8.063669647220284009e-01,1.448688441767777002e-01,6.684210096549610958e-01,6.337272134406412016e-01,6.557975561277701315e-01,8.038672311178082230e-01,1.873948116766291916e-01,3.359168141871068380e-01,3.389364213320562591e-01,2.817025885498242177e-01,1.897154600397992219e-01,2.442252545032365940e-01,2.489066596136941811e-01,4.342530000000000001e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.575978657374639380e-01,1.756906077348066031e-01,9.240857826384143436e-01,8.853915538330834334e-01,7.416266802249833479e-01,4.368693757110408415e-01,2.169885644505462619e-01,4.544177532237624328e-01,4.195822466453514865e-01,4.901842975128782309e-01,3.832209874710726383e-01,6.226861976480293492e-01,3.679875566025241351e-01,2.596927578639356415e-01,5.093597296194372070e-01,6.968931681509553666e-01,1.569058292368022134e-01,3.509887921129938859e-01,3.047444903072952793e-01,3.248735730548885092e-01,3.944594711793847908e-01,5.967718066275897737e-01,3.147011542380759863e-01,6.810608065254557530e-01,3.952863349210631316e-01,9.528701473986422865e-02,4.854965101139351313e-01,5.885430685097742254e-01,4.033640000000000003e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.118545942904847823e-01,1.345856353591159960e-01,9.814251537935749781e-01,8.480900141299609896e-01,6.583780863707140441e-01,4.497066485613274156e-01,3.999712669552785704e-01,5.246490110427590725e-01,5.191471579685110749e-01,4.556715982182376057e-01,4.798852422939609008e-01,4.740540540540538750e-01,2.429533907976342000e-01,2.395234611767164956e-01,8.202450585440885789e-01,7.675485759412125075e-01,1.243233706765892177e-01,4.754877971584525187e-01,4.661565006396568567e-01,4.665809466789903048e-01,5.589333336946976649e-01,4.316246880622134352e-01,6.035124663523244726e-01,5.446755963256508792e-01,4.241553693585597973e-01,1.207045901586899506e-01,5.540578343711470843e-01,4.804023305925274601e-01,3.668020000000000169e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.814195749623419007e-01,2.762430939226518944e-01,4.477870813397126781e-01,5.540460614260738215e-01,1.980282182465283591e-01,9.401818677312706596e-02,0.000000000000000000e+00,1.259653722837545120e-01,1.632125236073600494e-02,8.856941056814864321e-01,1.014985581334563736e-01,9.742356096554565248e-01,3.784162282642080655e-01,5.493782004389172746e-01,6.706881938703972423e-01,9.160222576598207045e-01,2.931859918684191421e-02,7.737907919556634706e-01,6.904467258125209783e-01,7.851453784140086656e-01,8.752500189716291290e-01,1.517744181997561226e-01,6.391101159869202464e-01,2.377406198678615468e-01,7.769071882687839103e-02,2.559138447757817736e-01,6.364209874368705888e-01,9.952936966651371176e-02,2.914059999999999984e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.027240884920418540e-01,2.570165745856353157e-01,5.595352016404646633e-01,7.027942629319470225e-01,3.631748705074836492e-01,1.913716344470320352e-01,1.663633172097785384e-01,2.293698999511411263e-01,1.966907831286069941e-01,7.728158814167458424e-01,4.156207827503646257e-01,8.174953579533732473e-01,5.346687818939549475e-01,4.584596091545616314e-01,8.457763500716759530e-01,9.557304247346798398e-01,7.308799589411302255e-02,7.784724553850205231e-01,7.895887601963902380e-01,7.909604761225778047e-01,7.436993864033043522e-01,1.865765190644766980e-01,5.005199769088397588e-01,3.906872813262607380e-01,1.619423988275225934e-01,1.645506568360353139e-01,5.280647162906246805e-01,1.753965352272639500e-01,3.243619999999999837e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.708952650587103661e-01,3.387845303867402791e-01,3.780929596719069252e-01,5.314710661861512531e-01,2.005227366614763806e-01,2.004880216590644859e-01,3.078801386875270468e-02,1.340620098592759935e-01,2.077602701705311139e-01,6.699464152862402155e-01,1.463035511518714360e-01,7.920940788116364040e-01,4.085497637276090943e-01,2.356568084439335242e-01,8.515732088857266291e-01,7.932899134143539532e-01,2.051981170658946640e-01,5.942619611294699400e-01,4.253098443544731100e-01,5.436231508115338951e-01,7.742511626898517241e-01,2.776333352678311828e-01,2.202698488689228129e-01,2.875719811998345143e-01,2.402692832668312795e-01,3.371014866926241305e-01,4.628902450115294220e-01,2.810417655249667357e-01,6.877780000000000005e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.950708698571713806e-01,2.815469613259667936e-01,8.241028708133972813e-01,9.520218672878286714e-01,4.044377005942357828e-01,5.171817532564597641e-01,2.190433312525482679e-01,5.282895805572440651e-01,4.615335712934506285e-01,4.240933447597163286e-01,3.592254937441305973e-01,5.666102743965337751e-01,5.056144631953269908e-01,1.275995401818371677e-01,9.726271071163243853e-01,9.149821696986919495e-01,6.316891073705482862e-01,6.641502419063997076e-01,5.694814531274763336e-01,5.954955499813314734e-01,7.040439382934207124e-01,3.012550055133189630e-01,2.201580868312495443e-01,3.956309354300810988e-01,4.564166160015782348e-01,2.440288196371119267e-01,3.158418839283350099e-01,4.010174950019836926e-01,9.273979999999999446e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.932378722709206631e-01,1.913812154696132306e-01,9.262559808612440548e-01,9.221415247306572471e-01,7.204391623502497399e-01,5.395542086810918292e-01,2.136974673439840933e-01,4.696457730154831589e-01,4.566050988795612442e-01,3.912286814770167820e-01,3.303962719672633996e-01,6.296100680833500718e-01,3.289723207668919791e-01,7.085379872504962706e-02,9.679707855057602117e-01,4.508066904502927574e-01,8.786838707607921295e-01,1.579629795778604295e-01,1.300445939285909958e-01,1.370212332342137518e-01,2.036265624491831461e-01,8.100211827520167329e-01,1.289245663114961804e-01,8.409840265789667590e-01,4.913956587736498793e-01,1.222302349362290319e-01,7.731165379040881858e-01,8.009910463551429549e-01,9.985119999999999552e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
